ID;session;trial;response;outcome;mean;sd
23;2;25;24;20;29;15
23;2;26;11;23;29;15
23;2;27;20;8;29;15
23;2;28;18;39;29;15
23;2;29;32;40;29;15
23;2;30;33;14;29;15
23;2;31;17;47;40;5
23;2;32;28;42;40;5
23;2;33;22;51;40;5
23;2;34;49;38;40;5
23;2;35;31;39;40;5
23;2;36;37;40;40;5
23;2;37;44;39;40;5
23;2;38;32;34;40;5
23;2;39;44;76;54;15
23;2;40;59;51;54;15
23;2;41;52;67;54;15
23;2;42;63;27;54;15
23;2;43;92;56;54;15
23;2;44;46;49;54;15
23;2;45;45;59;54;15
23;2;46;26;63;54;15
23;2;47;24;96;90;15
23;2;48;100;100;90;15
23;2;49;83;100;90;15
23;2;50;96;90;90;15
23;2;51;87;80;90;15
23;2;52;76;100;90;15
23;2;53;65;88;90;15
23;2;54;100;52;52;5
23;2;55;76;57;52;5
23;2;56;68;45;52;5
23;2;57;100;48;52;5
23;2;58;51;58;52;5
23;2;59;67;67;58;15
23;2;60;78;44;58;15
23;2;61;56;63;58;15
23;2;62;57;66;58;15
23;2;63;52;41;58;15
23;2;64;46;47;58;15
23;2;65;31;65;58;15
23;2;66;100;64;58;15
23;2;67;73;44;58;15
23;2;68;38;50;58;15
23;2;69;58;51;58;15
23;2;70;39;63;58;15
23;2;71;66;86;58;15
23;2;72;91;39;58;15
23;2;73;92;53;58;15
23;2;74;47;94;58;15
23;2;75;77;60;58;15
23;2;76;46;49;58;15
23;2;77;56;36;23;15
23;2;78;33;1;23;15
23;2;79;38;19;23;15
23;2;80;29;17;23;15
23;2;81;47;15;23;15
23;2;82;68;37;23;15
23;2;83;40;67;56;15
23;2;84;65;64;56;15
23;2;85;88;35;56;15
23;2;86;48;79;56;15
23;2;87;86;34;56;15
23;2;88;55;29;26;5
23;2;89;31;33;26;5
23;2;90;44;24;26;5
23;2;91;38;28;26;5
23;2;92;28;17;26;5
23;2;93;29;26;26;5
23;2;94;51;21;26;5
23;2;95;25;41;51;15
23;2;96;42;82;51;15
23;2;97;71;68;51;15
23;2;98;63;51;51;15
23;2;99;75;60;51;15
23;2;100;35;83;51;15
23;2;101;52;52;51;15
23;2;102;95;29;51;15
23;2;103;45;40;51;15
23;2;104;25;60;51;15
23;2;105;57;39;51;15
23;2;106;63;38;51;15
23;2;107;34;31;51;15
23;2;108;38;57;51;15
23;2;109;67;78;51;15
23;2;110;63;24;51;15
23;2;111;54;47;51;15
23;2;112;35;62;51;15
23;2;113;53;95;51;15
23;2;114;100;31;51;15
23;2;115;33;37;51;15
23;2;116;57;21;51;15
23;2;117;48;65;51;15
23;2;118;100;67;51;15
23;2;119;66;17;51;15
23;2;120;27;64;51;15
23;2;121;34;43;51;15
23;2;122;53;28;51;15
23;2;123;42;52;51;15
23;2;124;54;63;51;15
23;2;125;72;56;51;15
23;2;126;69;59;51;15
23;2;127;62;41;39;15
23;2;128;50;48;39;15
23;2;129;33;34;39;15
23;2;130;63;84;68;15
23;2;131;77;71;68;15
23;2;132;69;78;68;15
23;2;133;59;55;59;5
23;2;134;44;58;59;5
23;2;135;63;48;59;5
23;2;136;44;51;59;5
23;2;137;71;66;59;5
23;2;138;66;63;59;5
23;2;139;50;62;59;5
23;2;140;72;62;59;5
23;2;141;81;57;59;5
23;2;142;49;58;59;5
23;2;143;59;59;59;5
23;2;144;60;61;59;5
23;2;145;50;75;69;15
23;2;146;60;66;69;15
23;2;147;70;90;69;15
23;2;148;100;78;69;15
23;2;149;68;93;69;15
23;2;150;80;70;69;15
23;2;151;63;100;69;15
23;2;152;88;75;69;15
23;2;153;100;59;69;15
23;2;154;73;85;69;15
23;2;155;94;69;69;15
23;2;156;60;42;50;15
23;2;157;43;50;50;15
23;2;158;73;74;50;15
23;2;159;58;75;50;15
23;2;160;89;54;50;15
23;2;161;60;62;50;15
23;2;162;56;51;50;15
23;2;163;59;34;50;15
23;2;164;45;62;50;15
23;2;165;64;75;50;15
23;2;166;58;49;50;15
23;2;167;80;51;50;15
23;2;168;56;67;50;15
23;2;169;53;76;62;15
23;2;170;70;55;62;15
23;2;171;49;65;62;15
23;2;172;57;56;62;15
23;2;173;47;63;62;15
23;2;174;69;23;62;15
23;2;175;38;84;62;15
23;2;176;47;91;62;15
23;2;177;88;40;62;15
23;2;178;49;94;62;15
23;2;179;34;60;62;15
23;2;180;90;55;62;15
23;2;181;58;56;62;15
23;2;182;45;87;62;15
23;2;183;85;72;62;15
23;2;184;65;52;62;15
23;2;185;57;58;62;15
23;2;186;57;90;62;15
23;2;187;80;57;62;15
23;2;188;60;43;62;15
23;2;189;59;100;62;15
23;2;190;71;64;62;15
23;2;191;83;23;62;15
23;2;192;46;59;62;15
23;2;193;65;66;62;15
23;2;194;54;66;62;15
23;2;195;42;68;62;15
23;2;196;56;73;62;15
23;2;197;85;72;62;15
23;2;198;58;54;62;15
23;2;199;49;74;62;15
23;2;200;67;62;62;15
23;2;201;54;63;62;15
23;2;202;59;43;62;15
23;2;203;51;49;62;15
23;2;204;55;92;62;15
23;2;205;87;49;62;15
23;2;206;59;67;62;15
23;2;207;79;38;40;5
23;2;208;60;34;40;5
23;2;209;45;30;40;5
23;2;210;48;30;40;5
23;2;211;33;41;40;5
23;2;212;41;40;40;5
23;2;213;38;34;40;5
23;2;214;25;32;40;5
23;2;215;66;49;40;5
23;2;216;40;50;40;5
23;2;217;61;41;40;5
23;2;218;36;33;40;5
23;2;219;28;36;40;5
23;2;220;38;48;40;5
23;2;221;40;40;40;5
23;2;222;63;40;40;5
23;2;223;52;41;40;5
23;2;224;30;43;40;5
23;2;225;51;38;40;5
23;2;226;61;39;40;5
23;2;227;33;39;40;5
23;2;228;29;25;40;5
23;2;229;30;39;40;5
23;2;230;37;28;40;5
23;2;231;34;42;40;5
23;2;232;30;28;40;5
23;2;233;22;31;40;5
23;2;234;22;31;40;5
23;2;235;31;42;40;5
23;2;236;35;34;40;5
23;2;237;36;37;40;5
23;2;238;24;39;40;5
23;2;239;44;38;40;5
23;2;240;27;31;40;5
23;3;1;66;100;89;15
23;3;2;82;90;89;15
23;3;3;60;60;89;15
23;3;4;75;73;89;15
23;3;5;76;83;89;15
23;3;6;77;82;89;15
23;3;7;83;80;89;15
23;3;8;67;78;89;15
23;3;9;100;86;89;15
23;3;10;84;84;89;15
23;3;11;57;98;89;15
23;3;12;84;93;89;15
23;3;13;86;100;89;15
23;3;14;94;68;89;15
23;3;15;73;65;89;15
23;3;16;55;70;89;15
23;3;17;66;91;89;15
23;3;18;87;76;89;15
23;3;19;69;100;89;15
23;3;20;87;86;89;15
23;3;21;77;95;89;15
23;3;22;85;85;89;15
23;3;23;100;80;89;15
23;3;24;81;84;89;15
23;3;25;85;85;89;15
23;3;26;100;60;83;15
23;3;27;67;82;83;15
23;3;28;79;90;83;15
23;3;29;91;96;83;15
23;3;30;76;94;83;15
23;3;31;86;70;83;15
23;3;32;75;79;83;15
23;3;33;87;76;83;15
23;3;34;81;88;83;15
23;3;35;97;93;83;15
23;3;36;72;66;83;15
23;3;37;79;61;83;15
23;3;38;72;71;83;15
23;3;39;75;90;83;15
23;3;40;95;62;83;15
23;3;41;62;100;83;15
23;3;42;75;68;58;15
23;3;43;66;54;58;15
23;3;44;66;75;58;15
23;3;45;70;70;58;15
23;3;46;79;73;77;5
23;3;47;63;72;77;5
23;3;48;80;89;77;5
23;3;49;92;72;77;5
23;3;50;84;73;77;5
23;3;51;100;72;77;5
23;3;52;68;72;77;5
23;3;53;75;81;77;5
23;3;54;84;81;77;5
23;3;55;87;72;77;5
23;3;56;65;84;77;5
23;3;57;100;89;77;5
23;3;58;80;76;77;5
23;3;59;67;70;77;5
23;3;60;72;81;77;5
23;3;61;83;74;77;5
23;3;62;74;80;77;5
23;3;63;75;82;77;5
23;3;64;83;71;77;5
23;3;65;73;72;77;5
23;3;66;100;84;77;5
23;3;67;82;71;77;5
23;3;68;91;77;77;5
23;3;69;77;73;77;5
23;3;70;82;71;77;5
23;3;71;69;76;77;5
23;3;72;73;71;77;5
23;3;73;71;80;77;5
23;3;74;73;81;77;5
23;3;75;100;75;77;5
23;3;76;70;71;77;5
23;3;77;74;84;77;5
23;3;78;83;79;77;5
23;3;79;70;71;77;5
23;3;80;77;25;25;15
23;3;81;46;19;25;15
23;3;82;24;17;25;15
23;3;83;15;12;25;15
23;3;84;10;15;25;15
23;3;85;29;25;25;15
23;3;86;19;45;25;15
23;3;87;40;36;25;15
23;3;88;37;24;25;15
23;3;89;22;54;25;15
23;3;90;23;25;25;15
23;3;91;28;24;25;15
23;3;92;24;10;25;15
23;3;93;33;35;25;15
23;3;94;46;8;25;15
23;3;95;15;15;25;15
23;3;96;24;91;86;15
23;3;97;81;100;86;15
23;3;98;91;65;86;15
23;3;99;84;100;86;15
23;3;100;95;87;86;15
23;3;101;80;89;86;15
23;3;102;100;72;49;15
23;3;103;76;32;49;15
23;3;104;35;37;49;15
23;3;105;37;29;49;15
23;3;106;30;66;49;15
23;3;107;58;42;49;15
23;3;108;39;51;49;15
23;3;109;18;67;49;15
23;3;110;55;76;49;15
23;3;111;84;78;49;15
23;3;112;70;48;49;15
23;3;113;29;44;49;15
23;3;114;55;69;49;15
23;3;115;72;68;49;15
23;3;116;65;45;49;15
23;3;117;37;21;49;15
23;3;118;49;42;49;15
23;3;119;52;37;49;15
23;3;120;30;84;78;5
23;3;121;51;78;78;5
23;3;122;81;82;78;5
23;3;123;94;63;62;5
23;3;124;65;63;62;5
23;3;125;64;64;62;5
23;3;126;74;56;62;5
23;3;127;71;65;62;5
23;3;128;61;66;62;5
23;3;129;72;63;62;5
23;3;130;64;65;62;5
23;3;131;69;80;74;5
23;3;132;100;78;74;5
23;3;133;73;76;74;5
23;3;134;70;74;74;5
23;3;135;67;67;74;5
23;3;136;100;83;74;5
23;3;137;80;73;74;5
23;3;138;69;75;74;5
23;3;139;72;68;74;5
23;3;140;61;78;74;5
23;3;141;88;51;63;5
23;3;142;50;67;63;5
23;3;143;65;56;63;5
23;3;144;54;64;63;5
23;3;145;64;61;63;5
23;3;146;59;68;63;5
23;3;147;63;63;63;5
23;3;148;65;72;80;15
23;3;149;74;70;80;15
23;3;150;65;71;80;15
23;3;151;78;81;80;15
23;3;152;76;95;80;15
23;3;153;100;92;80;15
23;3;154;87;56;53;15
23;3;155;58;82;53;15
23;3;156;68;39;53;15
23;3;157;46;60;53;15
23;3;158;54;64;53;15
23;3;159;63;23;23;5
23;3;160;32;25;23;5
23;3;161;27;20;23;5
23;3;162;16;36;47;15
23;3;163;33;56;47;15
23;3;164;59;45;47;15
23;3;165;30;57;47;15
23;3;166;50;40;47;15
23;3;167;38;57;47;15
23;3;168;100;32;47;15
23;3;169;35;28;47;15
23;3;170;24;21;47;15
23;3;171;18;33;47;15
23;3;172;37;9;24;15
23;3;173;22;27;24;15
23;3;174;23;15;24;15
23;3;175;13;35;24;15
23;3;176;27;37;24;15
23;3;177;29;16;24;15
23;3;178;17;19;24;15
23;3;179;14;7;24;15
23;3;180;10;13;24;15
23;3;181;19;27;24;15
23;3;182;36;27;24;15
23;3;183;15;15;24;15
23;3;184;26;42;24;15
23;3;185;30;19;24;15
23;3;186;22;22;24;15
23;3;187;25;16;24;15
23;3;188;13;17;24;15
23;3;189;29;26;24;15
23;3;190;18;53;24;15
23;3;191;29;18;24;15
23;3;192;14;24;31;15
23;3;193;27;25;31;15
23;3;194;19;35;31;15
23;3;195;30;40;31;15
23;3;196;38;28;31;15
23;3;197;12;45;31;15
23;3;198;19;39;31;15
23;3;199;31;42;31;15
23;3;200;31;41;31;15
23;3;201;36;44;31;15
23;3;202;45;18;17;5
23;3;203;20;9;17;5
23;3;204;10;21;17;5
23;3;205;37;11;17;5
23;3;206;14;15;17;5
23;3;207;11;17;17;5
23;3;208;20;18;17;5
23;3;209;15;19;17;5
23;3;210;25;2;17;5
23;3;211;29;82;73;15
23;3;212;92;78;73;15
23;3;213;57;54;73;15
23;3;214;56;51;73;15
23;3;215;43;66;73;15
23;3;216;63;77;73;15
23;3;217;77;64;73;15
23;3;218;64;89;73;15
23;3;219;71;95;73;15
23;3;220;100;79;73;15
23;3;221;76;96;73;15
23;3;222;100;71;73;15
23;3;223;76;71;73;15
23;3;224;73;82;73;15
23;3;225;78;92;73;15
23;3;226;100;80;73;15
23;3;227;83;66;73;15
23;3;228;67;66;73;15
23;3;229;69;54;73;15
23;3;230;50;95;73;15
23;3;231;83;82;73;15
23;3;232;73;68;73;15
23;3;233;69;59;73;15
23;3;234;59;96;73;15
23;3;235;82;56;73;15
23;3;236;66;86;73;15
23;3;237;87;83;73;15
23;3;238;77;84;73;15
23;3;239;79;71;73;15
23;3;240;66;66;73;15
23;4;1;7;40;39;5
23;4;2;35;35;39;5
23;4;3;48;32;39;5
23;4;4;12;41;39;5
23;4;5;42;22;24;5
23;4;6;35;26;24;5
23;4;7;29;28;24;5
23;4;8;17;23;24;5
23;4;9;33;23;24;5
23;4;10;20;31;24;5
23;4;11;30;18;24;5
23;4;12;16;19;24;5
23;4;13;21;24;24;5
23;4;14;26;25;24;5
23;4;15;22;67;34;15
23;4;16;32;36;34;15
23;4;17;34;38;34;15
23;4;18;19;33;34;15
23;4;19;39;39;34;15
23;4;20;34;32;34;15
23;4;21;19;44;34;15
23;4;22;38;39;34;15
23;4;23;30;21;34;15
23;4;24;25;43;44;15
23;4;25;32;38;44;15
23;4;26;31;57;44;15
23;4;27;47;59;44;15
23;4;28;54;40;44;15
23;4;29;41;91;87;5
23;4;30;64;97;87;5
23;4;31;86;87;87;5
23;4;32;74;82;87;5
23;4;33;NaN;87;87;5
23;4;34;92;86;87;5
23;4;35;82;84;87;5
23;4;36;83;93;87;5
23;4;37;100;84;87;5
23;4;38;87;80;87;5
23;4;39;80;87;87;5
23;4;40;79;87;87;5
23;4;41;83;90;87;5
23;4;42;90;81;87;5
23;4;43;80;48;63;15
23;4;44;57;83;63;15
23;4;45;73;66;63;15
23;4;46;70;44;63;15
23;4;47;60;47;63;15
23;4;48;50;73;63;15
23;4;49;78;68;63;15
23;4;50;63;78;63;15
23;4;51;73;43;63;15
23;4;52;55;65;63;15
23;4;53;70;71;63;15
23;4;54;72;65;63;15
23;4;55;58;67;63;15
23;4;56;71;49;63;15
23;4;57;58;66;63;15
23;4;58;46;76;63;15
23;4;59;71;65;63;15
23;4;60;58;67;63;15
23;4;61;70;30;63;15
23;4;62;41;72;63;15
23;4;63;55;68;63;15
23;4;64;61;70;63;15
23;4;65;71;80;63;15
23;4;66;64;61;63;15
23;4;67;54;84;63;15
23;4;68;76;76;63;15
23;4;69;81;67;63;15
23;4;70;55;85;63;15
23;4;71;76;66;63;15
23;4;72;63;82;63;15
23;4;73;70;92;63;15
23;4;74;78;44;63;15
23;4;75;56;30;63;15
23;4;76;21;53;63;15
23;4;77;51;53;63;15
23;4;78;53;60;63;15
23;4;79;38;29;63;15
23;4;80;31;28;63;15
23;4;81;24;89;63;15
23;4;82;60;33;63;15
23;4;83;88;63;63;15
23;4;84;58;47;63;15
23;4;85;37;48;63;15
23;4;86;50;61;63;15
23;4;87;59;77;63;15
23;4;88;86;24;63;15
23;4;89;47;44;63;15
23;4;90;33;66;63;15
23;4;91;67;51;63;15
23;4;92;48;76;63;15
23;4;93;55;47;63;15
23;4;94;26;44;63;15
23;4;95;37;66;63;15
23;4;96;62;64;42;15
23;4;97;61;41;42;15
23;4;98;36;23;42;15
23;4;99;31;71;42;15
23;4;100;52;30;42;15
23;4;101;62;28;36;5
23;4;102;28;39;36;5
23;4;103;33;40;36;5
23;4;104;59;35;36;5
23;4;105;36;35;36;5
23;4;106;30;43;36;5
23;4;107;41;31;36;5
23;4;108;24;35;36;5
23;4;109;51;27;36;5
23;4;110;35;30;36;5
23;4;111;33;32;36;5
23;4;112;26;44;36;5
23;4;113;34;42;36;5
23;4;114;NaN;37;36;5
23;4;115;28;42;36;5
23;4;116;42;36;36;5
23;4;117;48;29;36;5
23;4;118;22;41;36;5
23;4;119;46;40;36;5
23;4;120;26;27;36;5
23;4;121;24;31;36;5
23;4;122;37;34;36;5
23;4;123;26;32;36;5
23;4;124;27;29;36;5
23;4;125;27;35;36;5
23;4;126;28;29;36;5
23;4;127;18;18;16;5
23;4;128;31;13;16;5
23;4;129;22;15;16;5
23;4;130;16;30;35;15
23;4;131;26;45;35;15
23;4;132;48;29;35;15
23;4;133;37;29;35;15
23;4;134;31;32;35;15
23;4;135;38;37;35;15
23;4;136;32;31;35;15
23;4;137;33;35;35;15
23;4;138;36;33;35;15
23;4;139;24;74;69;5
23;4;140;66;74;69;5
23;4;141;65;67;69;5
23;4;142;70;73;69;5
23;4;143;70;70;69;5
23;4;144;65;63;69;5
23;4;145;61;41;54;15
23;4;146;52;79;54;15
23;4;147;81;37;54;15
23;4;148;44;60;54;15
23;4;149;48;62;54;15
23;4;150;70;62;54;15
23;4;151;61;46;54;15
23;4;152;50;65;54;15
23;4;153;60;30;25;15
23;4;154;38;58;25;15
23;4;155;61;30;25;15
23;4;156;37;25;25;15
23;4;157;26;50;51;15
23;4;158;49;37;51;15
23;4;159;28;42;51;15
23;4;160;39;57;51;15
23;4;161;34;56;51;15
23;4;162;42;81;51;15
23;4;163;75;49;51;15
23;4;164;40;89;51;15
23;4;165;68;55;51;15
23;4;166;78;51;51;15
23;4;167;53;27;51;15
23;4;168;36;36;51;15
23;4;169;42;38;51;15
23;4;170;23;44;51;15
23;4;171;64;74;51;15
23;4;172;84;74;51;15
23;4;173;30;35;51;15
23;4;174;21;60;51;15
23;4;175;82;54;51;15
23;4;176;67;41;51;15
23;4;177;28;51;51;15
23;4;178;41;40;31;15
23;4;179;27;45;31;15
23;4;180;41;51;31;15
23;4;181;37;85;59;15
23;4;182;63;59;59;15
23;4;183;52;46;59;15
23;4;184;38;62;59;15
23;4;185;63;58;59;15
23;4;186;52;39;59;15
23;4;187;23;52;59;15
23;4;188;46;64;59;15
23;4;189;63;48;59;15
23;4;190;46;61;59;15
23;4;191;61;76;59;15
23;4;192;69;59;59;15
23;4;193;50;57;59;15
23;4;194;55;49;59;15
23;4;195;48;55;59;15
23;4;196;53;82;59;15
23;4;197;68;64;59;15
23;4;198;57;56;59;15
23;4;199;52;51;45;5
23;4;200;49;53;45;5
23;4;201;52;36;45;5
23;4;202;22;40;45;5
23;4;203;31;44;45;5
23;4;204;58;41;45;5
23;4;205;48;29;31;15
23;4;206;32;48;31;15
23;4;207;40;36;31;15
23;4;208;47;56;31;15
23;4;209;37;21;31;15
23;4;210;41;31;31;15
23;4;211;21;33;31;15
23;4;212;36;34;31;15
23;4;213;34;16;31;15
23;4;214;26;19;31;15
23;4;215;37;22;31;15
23;4;216;21;5;13;15
23;4;217;8;21;13;15
23;4;218;21;1;13;15
23;4;219;12;22;13;15
23;4;220;14;1;13;15
23;4;221;9;10;13;5
23;4;222;10;7;13;5
23;4;223;3;15;13;5
23;4;224;18;21;13;5
23;4;225;12;11;13;5
23;4;226;9;15;13;5
23;4;227;10;16;13;5
23;4;228;18;2;13;5
23;4;229;11;10;13;5
23;4;230;5;11;13;5
23;4;231;10;13;13;5
23;4;232;7;18;13;5
23;4;233;19;14;13;5
23;4;234;7;23;13;5
23;4;235;19;17;13;5
23;4;236;11;10;13;5
23;4;237;10;16;13;5
23;4;238;10;12;13;5
23;4;239;8;13;13;5
23;4;240;12;8;13;5
24;1;1;52;62;61;5
24;1;2;55;55;61;5
24;1;3;51;52;61;5
24;1;4;50;50;61;5
24;1;5;42;65;61;5
24;1;6;39;55;61;5
24;1;7;50;43;39;15
24;1;8;58;59;39;15
24;1;9;51;32;39;15
24;1;10;60;46;39;15
24;1;11;45;34;39;15
24;1;12;35;72;39;15
24;1;13;77;41;39;15
24;1;14;23;35;39;15
24;1;15;32;34;39;15
24;1;16;32;25;39;15
24;1;17;30;59;39;15
24;1;18;70;47;48;5
24;1;19;67;49;48;5
24;1;20;52;47;48;5
24;1;21;52;44;48;5
24;1;22;45;14;32;15
24;1;23;40;19;32;15
24;1;24;41;5;32;15
24;1;25;43;17;32;15
24;1;26;45;56;78;15
24;1;27;34;63;78;15
24;1;28;44;66;78;15
24;1;29;63;94;78;15
24;1;30;87;54;78;15
24;1;31;65;90;78;15
24;1;32;86;61;78;15
24;1;33;76;55;58;15
24;1;34;63;44;58;15
24;1;35;72;42;58;15
24;1;36;42;67;58;15
24;1;37;60;80;58;15
24;1;38;67;49;58;15
24;1;39;51;77;58;15
24;1;40;53;70;58;15
24;1;41;62;54;48;5
24;1;42;56;48;48;5
24;1;43;50;53;48;5
24;1;44;48;53;48;5
24;1;45;50;57;48;5
24;1;46;51;48;48;5
24;1;47;45;38;48;5
24;1;48;35;52;48;5
24;1;49;43;47;48;5
24;1;50;43;39;42;5
24;1;51;43;47;42;5
24;1;52;44;35;42;5
24;1;53;32;44;42;5
24;1;54;43;35;42;5
24;1;55;30;45;42;5
24;1;56;40;41;42;5
24;1;57;38;27;21;15
24;1;58;34;7;21;15
24;1;59;34;32;21;15
24;1;60;32;16;21;15
24;1;61;20;3;21;15
24;1;62;4;27;21;15
24;1;63;22;33;21;15
24;1;64;34;55;55;5
24;1;65;52;54;55;5
24;1;66;49;60;55;5
24;1;67;50;83;88;15
24;1;68;82;83;88;15
24;1;69;72;89;88;15
24;1;70;15;100;88;15
24;1;71;85;100;88;15
24;1;72;91;72;88;15
24;1;73;75;71;88;15
24;1;74;65;100;88;15
24;1;75;95;100;88;15
24;1;76;89;74;88;15
24;1;77;80;100;88;15
24;1;78;83;93;88;15
24;1;79;89;77;88;15
24;1;80;93;66;88;15
24;1;81;91;100;88;15
24;1;82;88;100;88;15
24;1;83;91;87;88;15
24;1;84;92;91;88;15
24;1;85;93;89;88;15
24;1;86;92;77;88;15
24;1;87;89;68;88;15
24;1;88;79;100;88;15
24;1;89;89;89;88;15
24;1;90;86;84;88;15
24;1;91;91;88;88;15
24;1;92;88;100;88;15
24;1;93;93;100;88;15
24;1;94;77;95;88;15
24;1;95;86;69;88;15
24;1;96;91;79;88;15
24;1;97;89;68;88;15
24;1;98;91;78;88;15
24;1;99;85;100;88;15
24;1;100;86;92;88;15
24;1;101;66;79;88;15
24;1;102;64;96;88;15
24;1;103;72;74;88;15
24;1;104;74;73;88;15
24;1;105;27;79;88;15
24;1;106;85;58;60;5
24;1;107;83;64;60;5
24;1;108;74;67;60;5
24;1;109;69;66;60;5
24;1;110;67;57;60;5
24;1;111;75;55;60;5
24;1;112;55;56;60;5
24;1;113;74;54;60;5
24;1;114;54;64;60;5
24;1;115;70;58;60;5
24;1;116;59;55;60;5
24;1;117;63;61;60;5
24;1;118;64;59;60;5
24;1;119;57;59;60;5
24;1;120;65;61;60;5
24;1;121;56;60;60;5
24;1;122;56;67;60;5
24;1;123;50;60;60;5
24;1;124;67;56;60;5
24;1;125;62;47;45;5
24;1;126;66;44;45;5
24;1;127;70;44;45;5
24;1;128;49;48;45;5
24;1;129;52;41;45;5
24;1;130;48;42;45;5
24;1;131;39;45;45;5
24;1;132;54;76;77;5
24;1;133;60;77;77;5
24;1;134;71;81;77;5
24;1;135;73;85;77;5
24;1;136;82;77;77;5
24;1;137;79;78;77;5
24;1;138;84;79;77;5
24;1;139;82;74;77;5
24;1;140;85;78;77;5
24;1;141;83;81;77;5
24;1;142;84;64;64;5
24;1;143;84;68;64;5
24;1;144;69;59;64;5
24;1;145;76;63;64;5
24;1;146;61;70;64;5
24;1;147;64;61;64;5
24;1;148;68;71;64;5
24;1;149;66;61;64;5
24;1;150;69;57;64;5
24;1;151;64;64;64;5
24;1;152;56;59;64;5
24;1;153;57;51;64;5
24;1;154;67;66;64;5
24;1;155;59;67;64;5
24;1;156;70;52;64;5
24;1;157;39;62;64;5
24;1;158;67;67;64;5
24;1;159;60;67;64;5
24;1;160;69;57;64;5
24;1;161;71;66;64;5
24;1;162;67;67;64;5
24;1;163;80;79;64;5
24;1;164;79;85;79;15
24;1;165;91;100;79;15
24;1;166;98;99;79;15
24;1;167;93;80;79;15
24;1;168;80;100;79;15
24;1;169;98;78;79;15
24;1;170;97;61;79;15
24;1;171;70;100;79;15
24;1;172;75;62;34;15
24;1;173;82;33;34;15
24;1;174;61;55;34;15
24;1;175;60;48;34;15
24;1;176;43;71;34;15
24;1;177;58;39;34;15
24;1;178;47;59;34;15
24;1;179;58;30;34;15
24;1;180;38;47;34;15
24;1;181;32;39;34;15
24;1;182;42;56;34;15
24;1;183;9;40;34;15
24;1;184;43;56;34;15
24;1;185;62;25;34;15
24;1;186;71;26;34;15
24;1;187;44;24;34;15
24;1;188;35;41;34;15
24;1;189;46;43;34;15
24;1;190;88;30;34;15
24;1;191;28;10;34;15
24;1;192;12;55;34;15
24;1;193;16;42;34;15
24;1;194;30;24;46;15
24;1;195;24;30;46;15
24;1;196;21;57;46;15
24;1;197;54;47;46;15
24;1;198;48;67;46;15
24;1;199;71;34;46;15
24;1;200;54;71;76;15
24;1;201;55;64;76;15
24;1;202;68;64;76;15
24;1;203;68;55;76;15
24;1;204;84;51;76;15
24;1;205;70;63;76;15
24;1;206;78;90;76;15
24;1;207;67;51;76;15
24;1;208;73;71;76;15
24;1;209;60;65;76;15
24;1;210;78;88;76;15
24;1;211;64;53;76;15
24;1;212;55;81;76;15
24;1;213;54;81;76;15
24;1;214;67;57;76;15
24;1;215;71;100;76;15
24;1;216;77;85;76;15
24;1;217;82;55;76;15
24;1;218;78;46;76;15
24;1;219;67;90;76;15
24;1;220;77;89;76;15
24;1;221;80;71;76;15
24;1;222;72;93;76;15
24;1;223;47;64;76;15
24;1;224;54;83;76;15
24;1;225;63;97;76;15
24;1;226;61;77;76;15
24;1;227;66;100;76;15
24;1;228;74;68;76;15
24;1;229;72;63;76;15
24;1;230;62;68;76;15
24;1;231;75;67;76;15
24;1;232;82;54;76;15
24;1;233;82;73;76;15
24;1;234;80;73;76;15
24;1;235;80;82;76;15
24;1;236;83;84;76;15
24;1;237;81;67;76;15
24;1;238;88;70;76;15
24;1;239;87;53;76;15
24;1;240;64;80;76;15
24;2;1;NaN;42;49;5
24;2;2;NaN;51;49;5
24;2;3;NaN;54;49;5
24;2;4;NaN;43;49;5
24;2;5;NaN;62;49;5
24;2;6;NaN;49;49;5
24;2;7;NaN;55;49;5
24;2;8;NaN;46;49;5
24;2;9;NaN;47;49;5
24;2;10;NaN;58;49;5
24;2;11;NaN;49;49;5
24;2;12;NaN;20;18;5
24;2;13;NaN;12;18;5
24;2;14;NaN;22;18;5
24;2;15;NaN;13;18;5
24;2;16;NaN;30;18;5
24;2;17;NaN;27;18;5
24;2;18;NaN;19;18;5
24;2;19;NaN;30;18;5
24;2;20;NaN;16;18;5
24;2;21;NaN;12;18;5
24;2;22;NaN;14;18;5
24;2;23;NaN;16;18;5
24;2;24;NaN;20;18;5
24;2;25;NaN;20;29;15
24;2;26;NaN;23;29;15
24;2;27;NaN;8;29;15
24;2;28;NaN;39;29;15
24;2;29;NaN;40;29;15
24;2;30;NaN;14;29;15
24;2;31;NaN;47;40;5
24;2;32;NaN;42;40;5
24;2;33;NaN;51;40;5
24;2;34;NaN;38;40;5
24;2;35;NaN;39;40;5
24;2;36;NaN;40;40;5
24;2;37;NaN;39;40;5
24;2;38;NaN;34;40;5
24;2;39;NaN;76;54;15
24;2;40;NaN;51;54;15
24;2;41;NaN;67;54;15
24;2;42;NaN;27;54;15
24;2;43;NaN;56;54;15
24;2;44;NaN;49;54;15
24;2;45;19;59;54;15
24;2;46;NaN;63;54;15
24;2;47;45;96;90;15
24;2;48;NaN;100;90;15
24;2;49;NaN;100;90;15
24;2;50;NaN;90;90;15
24;2;51;NaN;80;90;15
24;2;52;NaN;100;90;15
24;2;53;NaN;88;90;15
24;2;54;NaN;52;52;5
